index,small_i_count,all_caps_wordcount,sentence_wo_cap_at_start,sentence_lower_at_start,fullstop_wo_whitespace_count,a_an_error_count,cont_punct_count,quotation_count,emoticons_count,happy_emoticons_count,question_count,exclamation_count,sentiment_score_neg,sentiment_score_neu,sentiment_score_pos,he_she_ratio,swear_word_count
3258,0,0,6,0,0,0,0,6,0,0,2,4,0.20437211,0.63796115,0.15766673,1.5,0
3239,0,2,18,4,0,0,0,14,0,0,3,16,0.29122046,0.48152277,0.22725677,1.1818181818181819,0
2638,0,0,12,3,0,0,2,7,0,0,1,0,0.5149963,0.4098528,0.07515089,8.0,5
2607,0,0,0,0,0,0,1,1,0,0,0,1,0.31378692,0.5769902,0.109222874,2.25,1
405,0,1,15,1,0,0,1,18,0,0,7,5,0.13308442,0.61968195,0.24723364,0.7368421052631579,0
757,0,1,27,5,0,0,1,28,0,0,12,6,0.44804046,0.46503064,0.08692889,4.0,1
2496,0,0,15,5,0,0,0,13,0,0,9,1,0.039378595,0.6307318,0.32988957,0.3,1
97,0,24,11,0,0,0,2,11,0,0,4,11,0.2415572,0.5565892,0.2018536,0.75,2
1333,0,4,3,3,0,0,8,0,0,0,11,2,0.025748223,0.2706876,0.70356417,2.0,0
3041,0,2,22,2,0,0,0,27,0,0,8,6,0.47261578,0.45386544,0.07351881,1.0,5
3536,0,1,8,0,0,1,0,8,0,0,2,3,0.45772728,0.49139467,0.05087806,3.6666666666666665,5
2509,0,0,8,0,0,0,0,7,0,0,6,4,0.13327478,0.5330617,0.33366358,0.30303030303030304,0
2058,0,0,8,0,0,0,2,8,0,0,5,0,0.4579773,0.4697455,0.07227726,0.05,3
2682,0,14,10,0,0,0,0,11,0,0,4,3,0.4101758,0.49525288,0.09457136,10.0,1
148,0,4,6,0,0,0,0,9,0,0,1,0,0.045906134,0.39472905,0.5593648,0.375,4
28,0,40,29,1,0,0,0,29,0,0,6,4,0.34685236,0.5376645,0.11548314,0.875,1
2609,0,1,18,2,0,0,0,17,0,0,3,0,0.49520352,0.44693503,0.05786143,0.46153846153846156,0
2512,0,0,39,1,0,0,0,38,0,0,11,17,0.46413484,0.44960442,0.08626075,2.3333333333333335,1
692,0,29,2,0,0,1,3,11,0,0,4,14,0.43224478,0.4323059,0.13544929,7.0,0
1386,0,0,1,1,0,0,1,1,0,0,1,0,0.35681248,0.48297927,0.16020827,7.0,2
1845,0,1,0,0,0,0,0,1,0,0,5,2,0.16006307,0.47223112,0.36770588,0.3333333333333333,0
3760,0,0,15,0,0,0,0,13,0,0,5,0,0.09175983,0.57234687,0.33589327,1.1538461538461537,0
1599,0,0,20,0,0,0,0,21,0,0,8,0,0.2201202,0.6105905,0.16928925,2.0,0
701,0,0,8,0,0,0,0,19,0,0,6,0,0.4264615,0.53148663,0.042051893,0.6666666666666666,0
1708,0,1,1,0,0,0,0,2,0,0,0,0,0.5173685,0.4120935,0.070538014,0.09090909090909091,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0.4052929,0.5324074,0.062299725,0.037037037037037035,2
2040,0,0,13,1,0,0,0,14,0,0,3,0,0.2839037,0.6000398,0.11605647,0.04,0
2668,0,1,14,0,0,1,3,17,0,0,5,0,0.5777179,0.375918,0.046364106,8.0,5
2315,0,0,21,1,0,0,0,24,0,0,15,0,0.29945454,0.6175532,0.08299234,1.2142857142857142,0
609,0,0,12,0,0,0,0,11,0,0,1,0,0.42462656,0.4936457,0.08172778,8.0,1
167,0,9,27,3,5,0,4,24,0,0,8,19,0.25172332,0.54333717,0.20493953,1.0,0
730,0,2,10,0,0,0,2,10,1,1,2,3,0.19220904,0.58283406,0.2249569,1.3333333333333333,4
2821,0,0,7,2,0,0,0,5,0,0,2,2,0.06930532,0.4304153,0.5002794,1.1428571428571428,12
3427,0,1,16,0,0,1,0,14,0,0,0,7,0.2997593,0.5981639,0.10207682,2.6,0
3643,0,0,23,2,0,0,0,21,0,0,7,7,0.3939777,0.52846444,0.0775579,2.8,2
1622,0,0,22,5,0,0,0,18,0,0,7,0,0.022919467,0.474971,0.5021095,0.4117647058823529,0
587,0,0,23,0,0,1,0,30,0,0,11,0,0.18666491,0.63111347,0.18222165,9.0,1
1401,0,0,8,0,0,0,0,7,0,0,5,2,0.033180088,0.2522829,0.7145371,7.0,0
1700,0,3,1,0,0,0,0,2,0,0,3,8,0.25862002,0.50131124,0.24006881,0.041666666666666664,0
2915,0,0,0,0,0,0,1,0,0,0,1,1,0.25612637,0.55045456,0.19341907,1.1666666666666667,1
3012,0,0,16,1,0,0,1,16,0,0,5,3,0.30885217,0.5434971,0.14765075,10.0,3
1379,0,1,11,0,0,0,3,10,0,0,0,0,0.2647024,0.6260465,0.10925113,0.12,3
2089,0,0,7,2,0,0,5,5,0,0,2,1,0.26684466,0.5808993,0.15225606,14.5,4
2175,0,1,30,10,0,0,0,23,0,0,5,4,0.356365,0.58999383,0.053641174,0.6666666666666666,0
2749,0,0,10,0,0,0,1,12,0,0,9,1,0.22943263,0.64767206,0.122895345,0.42857142857142855,0
3357,0,0,15,0,0,1,0,20,0,0,1,5,0.4219001,0.51517576,0.06292412,0.4166666666666667,3
3101,0,1,31,2,0,1,1,32,0,0,10,9,0.35872602,0.5072616,0.13401239,2.4,1
441,0,0,11,0,0,0,4,10,0,0,2,6,0.17723286,0.5480707,0.2746964,3.0,1
2051,0,0,17,0,0,0,0,19,0,0,7,6,0.17291388,0.68201184,0.14507423,1.0,0
1301,0,0,29,10,0,0,0,20,0,0,6,8,0.4925316,0.44861788,0.05885053,0.42857142857142855,5
3237,0,3,13,2,0,1,3,15,0,0,11,1,0.16051118,0.6696456,0.16984321,0.14285714285714285,0
1304,0,34,9,0,0,0,0,15,0,0,5,1,0.2890956,0.59894365,0.1119608,1.1,3
236,0,0,4,1,0,0,0,4,0,0,3,0,0.28520826,0.6079401,0.106851615,1.0526315789473684,1
520,0,1,14,0,0,0,1,18,0,0,7,3,0.235239,0.66763955,0.09712146,8.0,1
735,0,3,18,1,0,0,2,17,0,0,4,12,0.3146654,0.53135806,0.15397653,2.4285714285714284,2
3386,0,10,20,0,0,0,0,22,0,0,6,1,0.32920578,0.56249046,0.108303666,3.0,1
2106,0,0,11,2,0,0,1,9,0,0,3,0,0.27151838,0.607129,0.12135268,0.5416666666666666,0
592,0,0,16,2,0,0,1,16,0,0,2,8,0.2558637,0.58152735,0.16260901,4.5,4
1303,0,22,19,7,0,1,2,13,3,3,8,3,0.4833202,0.41206068,0.10461911,0.875,6
1387,0,0,4,1,0,0,0,7,0,0,0,0,0.25238195,0.54534256,0.20227544,17.0,0
2481,0,0,2,0,0,0,1,2,0,0,1,0,0.14051722,0.6050317,0.25445107,0.07407407407407407,0
2836,0,0,19,2,0,1,0,17,0,0,5,2,0.17712359,0.48639238,0.33648404,0.0625,0
3692,0,0,17,5,0,0,0,13,0,0,4,9,0.3863661,0.541663,0.071970865,0.6190476190476191,2
904,0,0,7,1,0,0,1,9,0,0,7,1,0.6983263,0.26362154,0.038052186,20.0,3
3779,0,0,7,0,0,0,1,6,0,0,1,0,0.39495072,0.50557756,0.0994717,1.8,0
1279,0,1,5,1,0,0,2,3,1,0,2,9,0.2823981,0.45227662,0.26532528,10.0,0
3057,0,3,6,0,0,0,0,8,0,0,4,0,0.19490427,0.6775759,0.12751986,2.5555555555555554,0
3676,0,11,5,3,0,2,2,21,0,0,0,12,0.58261573,0.37516013,0.04222414,4.0,2
2308,0,1,23,1,0,0,3,24,0,0,8,13,0.33696622,0.49715796,0.16587578,0.4,0
3039,0,0,11,0,0,0,1,16,0,0,1,8,0.27251077,0.58821744,0.13927184,1.2307692307692308,0
3137,0,2,19,0,0,1,0,20,0,0,9,2,0.34198788,0.5576742,0.100337885,0.25,2
3032,0,6,28,2,0,0,0,28,0,0,9,5,0.29821885,0.5986036,0.103177585,0.5,1
706,0,0,3,0,0,0,0,8,0,0,1,0,0.13940471,0.61988336,0.24071199,2.0,1
3370,0,1,10,0,0,1,0,12,0,0,6,0,0.2268256,0.63445824,0.13871618,0.19047619047619047,1
745,0,0,9,0,0,1,0,12,0,0,7,1,0.16827129,0.56271565,0.269013,0.3793103448275862,1
1939,0,0,13,1,0,0,0,11,0,0,7,2,0.37005693,0.56999665,0.059946474,0.75,5
2952,0,4,16,2,0,0,0,15,0,0,13,17,0.15897922,0.440522,0.4004988,12.0,0
513,0,0,1,0,0,1,0,3,0,0,1,0,0.061065596,0.59476393,0.34417048,9.0,0
81,0,0,7,0,0,0,0,8,0,0,5,2,0.41208178,0.44552702,0.14239123,4.0,2
1308,0,0,4,0,0,0,0,5,0,0,2,0,0.70755416,0.25611928,0.036326595,3.3333333333333335,8
3173,0,0,13,0,0,1,0,12,0,0,2,0,0.2986864,0.59879285,0.10252075,13.0,1
914,0,0,12,1,0,0,0,16,0,0,4,3,0.45024285,0.44581017,0.103946984,0.8,3
3523,0,0,14,1,0,0,1,14,0,0,4,4,0.49153897,0.4457915,0.06266951,1.3333333333333333,1
3832,0,1,19,0,11,0,0,16,0,0,10,6,0.28842336,0.5987676,0.11280901,14.0,0
774,0,0,6,0,0,1,0,7,0,0,1,0,0.118680395,0.61521953,0.26610017,1.0,2
329,0,0,3,0,0,0,1,14,0,0,5,1,0.19020453,0.5817807,0.22801489,4.5,0
2054,0,0,17,0,0,0,1,19,0,0,14,2,0.351936,0.56697553,0.08108846,0.6,4
2001,0,2,3,0,0,1,1,5,0,0,0,4,0.006475202,0.15171865,0.8418061,2.0,0
943,0,0,18,0,0,0,0,20,0,0,16,10,0.41703966,0.48628235,0.096677944,0.75,0
822,0,0,12,1,0,0,0,17,0,0,0,2,0.62724936,0.3269003,0.045850363,0.8,5
909,0,1,19,2,0,0,0,23,0,0,1,6,0.07883851,0.57646775,0.34469372,0.55,0
181,0,0,11,1,0,0,9,6,0,0,1,2,0.35002467,0.53629136,0.11368395,1.8,0
164,0,1,20,7,6,0,7,17,1,0,7,18,0.49301514,0.42587742,0.08110744,1.8571428571428572,4
1523,0,5,43,7,0,0,1,41,0,0,11,27,0.5245022,0.41994524,0.05555248,0.8,1
451,0,0,14,0,0,0,0,17,0,0,1,0,0.26009277,0.5889894,0.15091787,23.0,1
1311,0,0,0,0,0,0,0,0,0,0,0,0,0.09686376,0.74153304,0.16160324,17.0,1
1111,0,1,6,1,0,0,0,8,0,0,3,1,0.45597574,0.47248435,0.07153987,1.2105263157894737,3
3535,0,1,17,3,0,0,0,16,0,0,3,3,0.62213844,0.34306112,0.034800425,21.0,4
1287,0,0,1,0,0,1,0,4,0,0,3,0,0.15487565,0.56903,0.2760944,21.0,0
327,0,0,4,1,0,0,0,11,0,0,8,0,0.13584328,0.5611552,0.30300146,1.5,3
1790,0,8,4,1,0,1,4,14,0,0,4,9,0.26084813,0.56972486,0.16942708,2.5,3
3389,0,0,20,3,0,0,0,17,0,0,9,0,0.29909876,0.51584494,0.18505627,0.125,1
2007,0,0,10,0,0,0,0,10,0,0,7,0,0.17630433,0.5083734,0.31532234,0.32,0
1858,0,6,11,0,0,0,0,13,0,0,2,1,0.2894251,0.54900175,0.1615732,3.3333333333333335,3
312,0,1,23,1,0,0,2,24,0,0,13,7,0.35312504,0.5321232,0.11475177,2.2,2
832,0,0,8,0,0,0,1,9,0,0,3,1,0.3817998,0.5014581,0.11674213,0.47058823529411764,1
1201,0,4,20,3,0,0,1,18,0,0,3,9,0.48430857,0.43948817,0.07620326,2.6666666666666665,2
2942,0,0,16,0,1,0,0,17,0,0,10,3,0.23004152,0.54969347,0.22026506,0.7142857142857143,0
2503,0,1,13,2,0,0,0,21,0,0,5,2,0.040949475,0.6032466,0.35580388,17.0,0
2134,0,0,9,0,0,0,0,12,0,0,7,0,0.097651534,0.6149506,0.28739786,0.5,5
2209,0,2,15,1,0,0,1,14,0,0,9,13,0.42473003,0.43419075,0.14107922,6.8,4
2951,0,1,3,0,0,0,0,4,0,0,12,1,0.3078296,0.50595766,0.1862128,4.0,0
1481,0,11,10,0,0,0,0,11,0,0,2,0,0.13960268,0.6214909,0.2389064,2.2,1
777,0,0,11,0,0,0,0,14,0,0,0,0,0.31522825,0.5729969,0.111774825,0.38095238095238093,5
799,0,0,6,0,0,0,2,4,0,0,1,0,0.30908462,0.59138,0.099535406,0.6190476190476191,1
54,0,0,26,1,0,0,0,25,0,0,12,0,0.43404797,0.5095744,0.056377638,0.75,1
1920,0,2,27,0,0,0,0,27,0,0,10,12,0.37238508,0.5084742,0.1191407,0.5,2
3295,0,0,21,0,0,0,1,24,0,0,7,3,0.40170893,0.48570105,0.11259005,14.0,6
2741,0,1,11,0,0,0,0,19,0,0,4,10,0.45783073,0.45711377,0.08505547,7.5,2
1701,0,4,4,1,0,0,0,4,0,0,3,3,0.40406686,0.49772355,0.09820957,0.35,0
2161,0,0,1,0,0,0,2,3,0,0,2,5,0.54248327,0.37892196,0.07859482,6.0,1
3586,0,0,4,0,0,1,3,9,2,2,3,3,0.654011,0.30562592,0.040363062,0.1,12
987,0,0,25,2,0,0,2,23,0,0,10,12,0.16226585,0.58719003,0.2505441,2.5,0
3212,0,0,6,0,0,0,1,8,0,0,1,0,0.6130466,0.35439953,0.032553878,0.5714285714285714,0
1394,0,1,11,0,0,0,1,11,0,0,3,0,0.09333146,0.6398949,0.26677367,0.1,1
768,0,5,16,0,0,0,0,25,0,0,9,14,0.55662876,0.40081733,0.042553943,9.0,0
3800,0,9,2,0,0,1,1,23,0,0,2,13,0.37129706,0.49322128,0.13548161,3.0,1
285,0,0,4,0,0,0,0,4,0,0,1,0,0.34880677,0.5796106,0.0715827,10.0,1
3364,0,0,25,5,0,0,0,24,0,0,8,15,0.45201614,0.4768274,0.07115641,1.0,0
428,0,45,1,1,0,0,0,14,0,0,7,11,0.4226506,0.5055706,0.071778804,1.25,0
2332,0,1,18,0,0,0,3,20,0,0,10,3,0.4824698,0.46343634,0.05409393,7.0,1
2079,0,0,8,0,0,0,0,7,0,0,5,2,0.033180088,0.2522829,0.7145371,7.0,0
722,0,3,21,1,0,0,1,20,0,0,12,2,0.3238733,0.58387125,0.09225546,2.6,5
951,0,3,7,0,0,0,1,7,0,0,1,0,0.3593465,0.5307323,0.109921224,15.0,3
3268,0,12,28,11,0,0,0,23,0,0,7,3,0.20545863,0.52698034,0.267561,5.0,0
2262,0,1,0,0,0,0,0,0,0,0,0,0,0.4644444,0.45809367,0.077461965,0.07692307692307693,2
989,0,0,22,0,0,0,0,23,0,0,5,4,0.42255384,0.4990847,0.07836144,7.0,2
3567,0,0,7,0,0,1,0,12,0,0,3,0,0.34199902,0.51053655,0.14746436,1.0,4
2862,0,0,21,1,0,0,0,19,0,0,7,5,0.29475167,0.6117938,0.093454495,2.3333333333333335,1
326,0,0,5,0,0,0,0,15,0,0,5,0,0.0691061,0.64604473,0.28484917,3.3333333333333335,2
1383,0,6,4,0,0,0,1,10,0,0,0,0,0.050551362,0.7599181,0.18953055,0.23684210526315788,0
1724,0,0,8,0,0,0,0,22,0,0,2,0,0.29445788,0.5836114,0.12193071,1.6666666666666667,2
1086,0,1,16,1,0,0,0,14,0,0,4,4,0.2465153,0.65936524,0.09411949,2.5714285714285716,1
3072,0,2,4,0,0,0,0,4,0,0,2,1,0.287773,0.5864164,0.12581064,10.0,1
341,0,0,3,0,0,0,1,14,0,0,5,1,0.19020453,0.5817807,0.22801489,4.5,0
147,0,1,5,0,0,0,0,11,0,0,0,0,0.059693176,0.5517721,0.3885347,2.875,4
2972,0,16,1,0,0,0,1,11,0,0,2,10,0.05287145,0.62229925,0.32482934,0.15384615384615385,0
1107,0,0,14,1,0,0,0,13,0,0,0,7,0.40932143,0.5438893,0.04678923,0.45454545454545453,3
848,0,0,25,1,0,0,0,30,0,0,11,4,0.6703718,0.292709,0.036919206,6.666666666666667,2
966,0,0,9,1,0,0,0,15,0,0,3,5,0.43771783,0.46235567,0.099926464,13.0,1
3133,0,0,23,5,0,0,0,20,0,0,7,2,0.5457933,0.4072569,0.046949804,1.375,4
2203,0,2,6,0,0,0,0,6,0,0,5,0,0.41817448,0.49022755,0.091598,33.0,5
661,0,5,2,1,0,3,0,17,0,0,2,10,0.024443189,0.37225634,0.60330045,2.6666666666666665,1
1002,0,72,1,0,0,0,0,17,0,0,7,16,0.6646679,0.30131057,0.034021486,1.0,2
3517,0,0,14,0,0,0,1,15,0,0,4,0,0.23727372,0.60840684,0.15431942,0.15384615384615385,2
3206,0,0,2,0,0,0,0,4,0,0,0,1,0.359876,0.55905986,0.08106411,2.6666666666666665,0
2979,0,4,7,5,0,0,1,16,0,0,10,10,0.26619366,0.6290862,0.10472019,2.25,0
3388,0,1,11,0,0,0,0,12,0,0,4,0,0.17623049,0.59438145,0.22938806,0.058823529411764705,0
1879,0,3,13,1,0,0,1,12,0,0,4,8,0.7471751,0.23190291,0.020921975,3.0,11
3600,0,0,9,0,0,0,0,9,0,0,1,2,0.18920483,0.6519731,0.15882203,1.2857142857142858,0
1203,0,0,32,2,0,0,0,30,0,0,6,12,0.31910872,0.55832714,0.12256411,0.7692307692307693,4
1990,0,0,10,0,0,0,0,17,0,0,3,1,0.41404435,0.4988079,0.08714778,5.0,3
24,0,0,13,0,0,0,0,13,0,0,11,6,0.106367595,0.42419666,0.46943578,9.0,1
3592,0,0,20,1,0,0,0,18,0,0,5,0,0.21663177,0.6447179,0.13865034,0.7142857142857143,0
2577,0,1,25,2,0,0,4,20,0,0,13,15,0.12003273,0.6341587,0.24580854,0.8571428571428571,4
2643,0,0,6,0,0,0,0,7,0,0,0,0,0.22800793,0.6074385,0.16455361,8.0,1
2927,0,0,5,0,0,0,1,5,0,0,1,1,0.21331543,0.5534875,0.23319711,3.0,0
875,0,0,11,0,0,0,0,13,0,0,0,0,0.048953958,0.5373447,0.41370136,0.1875,0
3438,0,55,2,2,0,3,1,15,0,0,7,21,0.38039508,0.53974557,0.07985931,2.0,1
938,0,0,25,0,0,0,1,30,0,0,5,15,0.25756422,0.5985689,0.14386688,2.857142857142857,1
2394,0,0,34,2,0,0,1,37,0,0,2,21,0.22116494,0.47416583,0.30466932,1.75,0
3642,0,0,17,2,0,0,0,16,0,0,4,14,0.29079613,0.50605065,0.20315324,1.6666666666666667,1
3794,0,26,6,2,0,1,1,23,1,0,8,14,0.43490535,0.47009256,0.09500206,2.0,0
385,0,2,5,1,0,0,1,13,0,0,4,6,0.7361007,0.23961921,0.024280045,18.0,6
3512,0,0,0,0,0,0,3,2,0,0,0,0,0.24707592,0.5778392,0.17508487,0.8181818181818182,7
3193,0,29,2,0,0,1,3,11,0,0,4,14,0.43224478,0.4323059,0.13544929,7.0,0
3085,0,6,11,0,0,0,0,13,0,0,2,1,0.2894251,0.54900175,0.1615732,3.3333333333333335,3
2291,0,0,10,0,0,0,0,10,0,0,3,2,0.313925,0.49733794,0.18873708,0.037037037037037035,1
2657,0,0,15,0,0,0,2,17,0,0,2,0,0.32238206,0.5640779,0.113540046,0.7692307692307693,4
936,0,1,24,0,2,0,3,30,0,0,14,10,0.25745577,0.5768753,0.16566887,0.5714285714285714,0
3665,0,0,14,0,0,0,1,14,0,0,2,3,0.69783455,0.26882285,0.033342566,1.2777777777777777,5
2360,0,2,12,1,0,0,3,19,0,0,8,11,0.17493825,0.59347486,0.23158695,0.7,0
3733,0,0,20,3,0,0,2,16,0,0,4,1,0.036045216,0.50248957,0.4614652,0.5,0
1332,0,7,2,2,0,1,18,2,0,0,13,14,0.04119274,0.52680016,0.4320071,3.0,1
1934,0,10,8,0,0,0,0,9,0,0,2,4,0.32410926,0.519543,0.15634777,1.2222222222222223,0
935,0,0,39,1,0,0,3,40,0,0,12,10,0.10138758,0.6533911,0.2452212,0.6666666666666666,0
2418,0,0,42,9,0,1,1,36,0,0,9,6,0.3295877,0.5806207,0.089791566,2.0,1
566,0,2,15,0,0,0,0,15,0,0,2,0,0.11702491,0.62490463,0.2580704,5.0,0
1854,0,0,2,1,0,1,0,1,0,0,0,1,0.27488297,0.5813254,0.14379168,1.2222222222222223,0
3084,0,5,10,2,0,0,0,9,0,0,3,4,0.47365654,0.46184152,0.06450196,8.0,5
2467,0,2,0,0,0,0,0,2,0,0,0,0,0.43683827,0.4742848,0.08887696,0.21739130434782608,1
1645,0,0,4,0,0,0,0,5,0,0,3,0,0.39989573,0.5120983,0.08800588,2.4,1
2699,0,2,15,1,0,0,1,14,0,0,9,13,0.42473003,0.43419075,0.14107922,6.8,4
1792,0,19,8,1,0,1,2,12,0,0,0,10,0.46929193,0.463832,0.06687608,6.0,8
1430,0,0,12,0,0,0,0,12,0,0,1,1,0.10917199,0.5745044,0.31632364,6.333333333333333,0
2949,0,2,35,4,0,0,7,34,0,0,7,31,0.31690368,0.5293179,0.15377839,1.1,1
1013,0,0,3,0,0,1,0,4,0,0,2,0,0.22968315,0.6028007,0.16751617,0.8333333333333334,4
1928,0,0,17,0,0,0,0,18,0,0,10,0,0.27745247,0.63430923,0.08823829,0.3076923076923077,0
2864,0,0,4,0,0,0,0,5,0,0,3,0,0.39989573,0.5120983,0.08800588,2.4,1
126,0,0,6,2,0,0,0,5,0,0,2,3,0.1533247,0.5945822,0.25209308,16.0,0
2663,0,0,17,0,0,0,0,23,0,0,8,0,0.54799676,0.40324008,0.048763156,3.0,2
1347,0,2,29,2,0,2,0,30,0,0,9,14,0.41257185,0.4951138,0.092314266,4.0,0
355,0,0,7,2,0,0,0,15,1,1,1,1,0.34140247,0.5125079,0.14608961,2.2,1
827,0,0,0,0,0,0,0,1,0,0,1,0,0.5970484,0.3487316,0.054219984,1.5625,7
1639,0,2,23,2,0,0,0,20,0,0,5,6,0.27328545,0.5055698,0.22114475,19.0,0
984,0,1,26,1,0,0,0,27,0,0,5,8,0.07103902,0.5302556,0.3987054,4.0,2
2188,0,0,8,1,0,0,1,7,1,1,0,2,0.2898569,0.50937223,0.2007709,0.05555555555555555,4
3249,0,0,13,1,0,0,4,9,0,0,4,3,0.085906096,0.5876276,0.32646632,1.0833333333333333,1
2443,0,0,14,0,0,0,0,14,0,0,1,2,0.16894187,0.5575421,0.27351603,0.1875,1
362,0,0,8,0,0,0,0,16,0,0,4,2,0.23597468,0.65516007,0.10886519,0.6666666666666666,1
2349,0,4,21,4,0,0,0,17,0,0,1,12,0.33397087,0.48894465,0.17708448,0.4,2
345,0,0,10,2,0,0,3,19,1,0,3,4,0.111353874,0.51373607,0.37491006,8.0,0
2619,0,2,4,0,0,0,0,4,0,0,2,2,0.2584291,0.5928099,0.14876097,14.0,1
3240,0,1,19,3,0,0,0,18,0,0,8,3,0.23157577,0.5422687,0.22615556,1.4444444444444444,1
711,0,2,37,0,0,0,1,36,0,0,11,3,0.12076318,0.574645,0.3045919,4.0,0
2631,0,0,11,1,0,0,1,9,0,0,11,0,0.17209436,0.60102975,0.2268759,0.7368421052631579,0
2622,0,12,9,3,0,0,4,5,0,0,4,13,0.35597354,0.425399,0.21862742,2.5,2
10,0,0,8,1,0,0,0,17,0,0,4,1,0.3797511,0.49745196,0.12279697,11.0,0
3744,0,0,19,0,0,0,1,24,0,0,7,0,0.20941234,0.6329007,0.15768693,0.25,1
2116,0,0,30,2,0,0,0,33,0,0,9,5,0.18629868,0.45465696,0.3590443,9.0,2
1834,0,2,8,1,0,0,0,7,0,0,1,4,0.5524415,0.38152245,0.06603609,2.5,1
793,0,0,5,0,0,0,0,15,0,0,5,0,0.0691061,0.64604473,0.28484917,3.3333333333333335,2
3528,0,1,0,0,0,0,0,1,0,0,0,0,0.42580327,0.48497486,0.08922188,0.06666666666666667,1
94,0,5,10,2,0,0,1,10,0,0,7,2,0.1736163,0.60271275,0.22367093,0.47368421052631576,0
129,0,0,6,2,0,1,0,3,0,0,0,2,0.2022828,0.49367112,0.304046,0.9333333333333333,0
2371,0,5,10,2,0,0,1,9,0,0,0,6,0.39025784,0.5512411,0.058501024,1.3125,0
3235,0,0,9,2,0,1,0,13,0,0,6,15,0.43800917,0.44310707,0.11888375,1.0,2
3710,0,1,12,1,0,0,2,14,0,0,9,4,0.33383667,0.58500564,0.08115764,1.4,0
2263,0,1,3,1,0,0,0,2,0,0,5,0,0.36438602,0.5471753,0.08843866,0.18181818181818182,0
1900,0,6,13,0,0,0,7,10,0,0,2,3,0.47562638,0.45684952,0.06752408,0.2,0
2788,0,1,13,4,0,0,0,19,0,0,7,3,0.0077663213,0.2349107,0.757323,4.0,0
3049,0,0,3,0,0,1,0,4,0,0,2,0,0.22968315,0.6028007,0.16751617,0.8333333333333334,4
1932,0,14,10,0,0,0,0,11,0,0,4,3,0.4101758,0.49525288,0.09457136,10.0,1
2730,0,0,19,1,0,0,2,18,0,0,14,10,0.33089283,0.45949838,0.20960876,0.11764705882352941,3
1865,0,3,6,1,0,2,1,5,0,0,4,3,0.52078027,0.4265988,0.052620992,0.3333333333333333,2
1658,0,0,9,0,0,0,0,9,0,0,1,2,0.18920483,0.6519731,0.15882203,1.2857142857142858,0
516,0,0,7,1,0,0,0,12,0,0,3,1,0.292723,0.63146657,0.0758105,2.6666666666666665,0
1857,0,5,10,2,0,0,0,9,0,0,3,4,0.47365654,0.46184152,0.06450196,8.0,5
2243,0,0,8,1,0,0,0,7,0,0,2,0,0.35691306,0.5409717,0.10211533,0.7142857142857143,1
1277,0,0,8,0,0,0,0,19,0,0,0,0,0.16890094,0.5905768,0.24052228,9.0,1
3695,0,0,21,2,0,0,0,22,0,0,9,0,0.33919528,0.53580487,0.124999866,2.1666666666666665,2
950,0,0,7,3,0,0,3,6,0,0,0,0,0.15028667,0.6975204,0.15219295,4.5,1
1120,0,1,16,4,0,0,0,12,0,0,1,0,0.12785773,0.598159,0.27398333,1.0,14
2597,0,0,18,0,0,0,0,17,0,0,5,0,0.15779808,0.64311916,0.19908273,0.7894736842105263,0
2204,0,2,7,0,0,0,0,9,0,0,0,0,0.16768365,0.5491311,0.2831853,11.0,1
419,0,0,1,0,0,0,0,5,0,0,0,0,0.49876377,0.42920312,0.07203307,19.0,3
922,0,0,0,0,0,1,0,0,0,0,0,0,0.4411735,0.4634894,0.09533705,0.14285714285714285,4
2800,0,1,0,0,0,0,0,0,0,0,0,0,0.50932187,0.42226008,0.068418056,7.0,4
477,0,0,16,0,0,0,0,17,0,0,5,0,0.36117443,0.50281614,0.13600947,1.1538461538461537,2
2035,0,0,14,0,0,0,1,14,0,0,4,7,0.14492907,0.54123795,0.313833,0.6842105263157895,2
2772,0,16,3,1,0,2,0,13,0,0,6,15,0.73445857,0.24142382,0.024117637,0.8,0
1692,0,1,31,0,0,0,2,30,0,0,10,12,0.3872983,0.49663994,0.116061844,1.8,0
3231,0,0,11,0,0,0,0,18,0,0,2,1,0.53350556,0.4078062,0.058688216,1.0,6
1471,0,1,15,2,0,0,1,18,0,0,6,1,0.2844833,0.58783734,0.12767938,2.6666666666666665,2
2601,0,0,25,0,0,0,0,25,0,0,7,1,0.32882327,0.56907517,0.10210154,1.25,1
1202,0,0,20,2,0,0,0,19,0,0,6,12,0.24680418,0.5458763,0.20731951,3.0,2
2438,0,1,19,2,0,0,0,19,0,0,7,0,0.3181907,0.5127435,0.16906579,0.6153846153846154,1
2626,0,0,6,3,0,0,2,2,0,0,5,2,0.19693066,0.514455,0.28861433,1.2,1
1669,0,0,19,1,0,0,0,17,0,0,5,0,0.23465823,0.64722914,0.11811271,0.8333333333333334,0
3544,0,0,14,2,0,0,1,15,0,0,1,3,0.15796755,0.5270192,0.31501326,2.0,0
1970,0,0,4,0,0,1,0,4,0,0,2,0,0.336466,0.5260162,0.13751782,0.16666666666666666,2
2151,0,8,4,1,0,1,4,14,0,0,4,9,0.26084813,0.56972486,0.16942708,2.5,3
820,0,0,9,0,0,0,0,16,0,0,1,1,0.3449284,0.57297504,0.082096554,1.7272727272727273,1
